Source,Target,Weight
AlliedEsports,Afro,8
AlliedEsports,kangqui,12
AlliedEsports,Insomniac,14
Mande,SolaryFortnite,19
Mande,Faah,18
Mande,Igromania,17
Mande,chess24es,12
Mande,laribasgal,13
Mande,dua3362,17
Mande,SaltyTeemo,17
Mande,Cedduzzo,18
Mande,killercam1020,16
Mande,Athena,19
Mande,DutchsinseOfficial,15
Mande,BigEx,17
Mande,wagnificent,18
Mande,LiveCryptoTraders,12
Mande,Alliance_Hakis,25
Mande,TheAdapting,11
Mande,10000DAYS,17
Mande,Mr__Gibbins,16
Mande,giganterichard,15
Mande,OnlyMXC,16
Mande,SZ_Taisheen,30
Mande,KSWINNIIE,21
Mande,allkeyshop_tv,19
Mande,VELLOSO,13
Mande,weathernewslive,12
Mande,war10ck3d,13
Mande,RiffTrax,18
Mande,dandogg9,14
Mande,katoo,16
Mande,StreamerHouse,16
Mande,kragiee,19
Mande,aesmatv,17
Mande,Wolfabelle,24
Mande,kangqui,14
Mande,Insomniac,13
DutchsinseOfficial,BeyondTheSummit,17
DutchsinseOfficial,Faah,14
DutchsinseOfficial,qlnek,8
DutchsinseOfficial,esl_csgo_pl,10
DutchsinseOfficial,MST3K,15
DutchsinseOfficial,Igromania,12
DutchsinseOfficial,MissDoitBIG,9
DutchsinseOfficial,chess24es,8
DutchsinseOfficial,chess24fr,10
DutchsinseOfficial,laribasgal,13
DutchsinseOfficial,dua3362,14
DutchsinseOfficial,Hydramist,12
DutchsinseOfficial,SaltyTeemo,16
DutchsinseOfficial,Cedduzzo,14
DutchsinseOfficial,killercam1020,17
DutchsinseOfficial,Athena,15
DutchsinseOfficial,BigEx,13
DutchsinseOfficial,wagnificent,15
DutchsinseOfficial,LhCloudy27,11
DutchsinseOfficial,Lapi,10
DutchsinseOfficial,easywithaces,12
DutchsinseOfficial,Xaryu,8
DutchsinseOfficial,del1ght,16
DutchsinseOfficial,POKAMOLODOY,14
DutchsinseOfficial,TaeRss,12
DutchsinseOfficial,LiveCryptoTraders,10
DutchsinseOfficial,Alliance_Hakis,13
DutchsinseOfficial,TheAdapting,11
DutchsinseOfficial,10000DAYS,13
DutchsinseOfficial,Mr__Gibbins,11
DutchsinseOfficial,SgtGrafoyni,15
DutchsinseOfficial,Pewy,11
DutchsinseOfficial,Esportal,7
DutchsinseOfficial,Tourva,10
DutchsinseOfficial,Cringer,12
DutchsinseOfficial,giganterichard,13
DutchsinseOfficial,Mews,7
DutchsinseOfficial,OnlyMXC,15
DutchsinseOfficial,DQA_TFT,8
DutchsinseOfficial,D3stri,10
DutchsinseOfficial,KSWINNIIE,11
DutchsinseOfficial,Falcodrin,15
DutchsinseOfficial,MatteoHS,19
DutchsinseOfficial,ThomeFN,15
DutchsinseOfficial,allkeyshop_tv,15
DutchsinseOfficial,VELLOSO,8
DutchsinseOfficial,weathernewslive,14
DutchsinseOfficial,c9judite,16
DutchsinseOfficial,iGeStarK,12
DutchsinseOfficial,war10ck3d,11
DutchsinseOfficial,OgamingLoL,9
DutchsinseOfficial,SaltyBet,19
DutchsinseOfficial,BTSBrasilTV,17
DutchsinseOfficial,Arab,13
DutchsinseOfficial,Yoshi93,14
DutchsinseOfficial,RiffTrax,17
DutchsinseOfficial,dandogg9,16
DutchsinseOfficial,katoo,14
DutchsinseOfficial,muse_tw,18
DutchsinseOfficial,ArcadeBulls,17
DutchsinseOfficial,ESAMarathon,16
DutchsinseOfficial,StreamerHouse,13
DutchsinseOfficial,kragiee,17
DutchsinseOfficial,aesmatv,11
DutchsinseOfficial,kangqui,13
DutchsinseOfficial,Insomniac,16
BigEx,SolaryFortnite,17
BigEx,BeyondTheSummit,17
BigEx,Faah,16
BigEx,qlnek,7
BigEx,Minos,16
BigEx,MST3K,11
BigEx,Spikevegeta,11
BigEx,Igromania,16
BigEx,MissDoitBIG,8
BigEx,Flambass,16
BigEx,chess24es,12
BigEx,chess24fr,9
BigEx,laribasgal,11
BigEx,dua3362,14
BigEx,SaltyTeemo,14
BigEx,Cedduzzo,16
BigEx,killercam1020,15
BigEx,innocents,17
BigEx,Athena,16
BigEx,Lapi,13
BigEx,POKAMOLODOY,14
BigEx,LiveCryptoTraders,14
BigEx,Alliance_Hakis,13
BigEx,ANTILIPSI,13
BigEx,zunksoyyo,10
BigEx,TheAdapting,10
BigEx,10000DAYS,16
BigEx,Mr__Gibbins,15
BigEx,Pewy,11
BigEx,Esportal,10
BigEx,RealKraftyy,10
BigEx,Tourva,11
BigEx,Cringer,15
BigEx,giganterichard,14
BigEx,BibixHD,13
BigEx,Mews,10
BigEx,OnlyMXC,15
BigEx,ubeka_,11
BigEx,KSWINNIIE,16
BigEx,Falcodrin,12
BigEx,ThomeFN,14
BigEx,allkeyshop_tv,17
BigEx,VELLOSO,13
BigEx,weathernewslive,12
BigEx,c9judite,16
BigEx,war10ck3d,12
BigEx,SaltyBet,13
BigEx,BTSBrasilTV,15
BigEx,moogrr1211,14
BigEx,Yoshi93,14
BigEx,RiffTrax,16
BigEx,dandogg9,50
BigEx,katoo,13
BigEx,muse_tw,14
BigEx,ArcadeBulls,13
BigEx,ESAMarathon,14
BigEx,StreamerHouse,17
BigEx,kragiee,15
BigEx,TurunPug,12
BigEx,aesmatv,15
BigEx,GTimeTV,11
BigEx,kangqui,11
BigEx,Insomniac,14
wagnificent,MST3K,13
wagnificent,Igromania,15
wagnificent,fifakillvizualz,21
wagnificent,chess24es,12
wagnificent,chess24fr,12
wagnificent,SaltyTeemo,16
wagnificent,Cedduzzo,15
wagnificent,killercam1020,17
wagnificent,DougisRaw,12
wagnificent,Athena,15
wagnificent,LhCloudy27,15
wagnificent,POKAMOLODOY,16
wagnificent,LiveCryptoTraders,11
wagnificent,Alliance_Hakis,16
wagnificent,TheAdapting,12
wagnificent,Pewy,10
wagnificent,Tourva,16
wagnificent,giganterichard,13
wagnificent,OnlyMXC,13
wagnificent,KSWINNIIE,15
wagnificent,ThomeFN,16
wagnificent,allkeyshop_tv,15
wagnificent,weathernewslive,14
wagnificent,SaltyBet,16
wagnificent,dandogg9,15
wagnificent,katoo,18
wagnificent,ArcadeBulls,17
wagnificent,kragiee,17
wagnificent,aesmatv,13
wagnificent,kangqui,16
wagnificent,Insomniac,16
LhCloudy27,esl_csgo_pl,11
LhCloudy27,MST3K,12
LhCloudy27,Igromania,10
LhCloudy27,chess24es,9
LhCloudy27,chess24fr,11
LhCloudy27,laribasgal,11
LhCloudy27,Hydramist,13
LhCloudy27,SaltyTeemo,10
LhCloudy27,Cedduzzo,13
LhCloudy27,killercam1020,15
LhCloudy27,easywithaces,11
LhCloudy27,POKAMOLODOY,11
LhCloudy27,TaeRss,11
LhCloudy27,LiveCryptoTraders,7
LhCloudy27,Alliance_Hakis,13
LhCloudy27,TheAdapting,10
LhCloudy27,10000DAYS,12
LhCloudy27,Mr__Gibbins,11
LhCloudy27,Pewy,7
LhCloudy27,Esportal,9
LhCloudy27,Tourva,13
LhCloudy27,giganterichard,9
LhCloudy27,Mews,8
LhCloudy27,OnlyMXC,10
LhCloudy27,D3stri,12
LhCloudy27,KSWINNIIE,12
LhCloudy27,Falcodrin,12
LhCloudy27,ThomeFN,13
LhCloudy27,allkeyshop_tv,12
LhCloudy27,weathernewslive,12
LhCloudy27,c9judite,13
LhCloudy27,iGeStarK,11
LhCloudy27,OgamingLoL,7
LhCloudy27,SaltyBet,13
LhCloudy27,Arab,13
LhCloudy27,RiffTrax,12
LhCloudy27,dandogg9,14
LhCloudy27,katoo,11
LhCloudy27,muse_tw,14
LhCloudy27,ArcadeBulls,13
LhCloudy27,mL7support,27
LhCloudy27,kragiee,18
LhCloudy27,TurunPug,14
LhCloudy27,aesmatv,10
LhCloudy27,kangqui,11
LhCloudy27,Insomniac,15
easywithaces,MST3K,11
easywithaces,Igromania,11
easywithaces,chess24es,9
easywithaces,chess24fr,10
easywithaces,laribasgal,11
easywithaces,Fitzyhere,13
easywithaces,Cedduzzo,10
easywithaces,killercam1020,10
easywithaces,POKAMOLODOY,11
easywithaces,TaeRss,12
easywithaces,TheAdapting,10
easywithaces,Pewy,8
easywithaces,Esportal,9
easywithaces,Tourva,10
easywithaces,D3stri,11
easywithaces,allkeyshop_tv,9
easywithaces,weathernewslive,11
easywithaces,iGeStarK,13
easywithaces,SaltyBet,14
easywithaces,Arab,13
easywithaces,dandogg9,11
easywithaces,muse_tw,14
easywithaces,Spraggy,53
easywithaces,kragiee,14
easywithaces,TurunPug,12
easywithaces,aesmatv,8
easywithaces,kangqui,11
easywithaces,Insomniac,11
Ezekiel_III,itmeJP,71
Ezekiel_III,allkeyshop_tv,12
Ezekiel_III,DansGaming,42
Ezekiel_III,ESAMarathon,14
sebasgmouret,Igromania,4
sebasgmouret,chess24es,4
sebasgmouret,chess24fr,3
sebasgmouret,Esportal,4
sebasgmouret,giganterichard,5
sebasgmouret,Mews,5
sebasgmouret,allkeyshop_tv,5
sebasgmouret,VELLOSO,4
sebasgmouret,war10ck3d,6
sebasgmouret,OgamingLoL,3
sebasgmouret,dandogg9,4
sebasgmouret,aesmatv,5
POKAMOLODOY,SolaryFortnite,15
POKAMOLODOY,BeyondTheSummit,14
POKAMOLODOY,Faah,15
POKAMOLODOY,qlnek,6
POKAMOLODOY,esl_csgo_pl,11
POKAMOLODOY,MST3K,13
POKAMOLODOY,Igromania,12
POKAMOLODOY,MissDoitBIG,7
POKAMOLODOY,chess24es,9
POKAMOLODOY,dtn_mukai,14
POKAMOLODOY,chess24fr,11
POKAMOLODOY,laribasgal,13
POKAMOLODOY,Arvius,9
POKAMOLODOY,SaltyTeemo,15
POKAMOLODOY,Cedduzzo,15
POKAMOLODOY,killercam1020,16
POKAMOLODOY,Athena,12
POKAMOLODOY,Lapi,10
POKAMOLODOY,Xaryu,9
POKAMOLODOY,del1ght,16
POKAMOLODOY,TaeRss,10
POKAMOLODOY,LiveCryptoTraders,10
POKAMOLODOY,Alliance_Hakis,13
POKAMOLODOY,TheAdapting,10
POKAMOLODOY,10000DAYS,14
POKAMOLODOY,Mr__Gibbins,13
POKAMOLODOY,SgtGrafoyni,13
POKAMOLODOY,Pewy,11
POKAMOLODOY,Esportal,6
POKAMOLODOY,Tourva,12
POKAMOLODOY,giganterichard,12
POKAMOLODOY,OnlyMXC,13
POKAMOLODOY,D3stri,11
POKAMOLODOY,KSWINNIIE,14
POKAMOLODOY,Falcodrin,10
POKAMOLODOY,mch_AGG,17
POKAMOLODOY,ThomeFN,15
POKAMOLODOY,allkeyshop_tv,15
POKAMOLODOY,VELLOSO,9
POKAMOLODOY,weathernewslive,15
POKAMOLODOY,c9judite,15
POKAMOLODOY,iGeStarK,10
POKAMOLODOY,war10ck3d,10
POKAMOLODOY,OgamingLoL,6
POKAMOLODOY,SaltyBet,15
POKAMOLODOY,Arab,14
POKAMOLODOY,Yoshi93,15
POKAMOLODOY,RiffTrax,14
POKAMOLODOY,dandogg9,15
POKAMOLODOY,katoo,14
POKAMOLODOY,muse_tw,16
POKAMOLODOY,ArcadeBulls,15
POKAMOLODOY,ESAMarathon,14
POKAMOLODOY,StreamerHouse,13
POKAMOLODOY,kragiee,16
POKAMOLODOY,TurunPug,12
POKAMOLODOY,aesmatv,11
POKAMOLODOY,kangqui,13
POKAMOLODOY,Insomniac,15
LiveCryptoTraders,SolaryFortnite,13
LiveCryptoTraders,BeyondTheSummit,11
LiveCryptoTraders,Faah,11
LiveCryptoTraders,qlnek,7
LiveCryptoTraders,esl_csgo_pl,6
LiveCryptoTraders,MST3K,9
LiveCryptoTraders,Igromania,9
LiveCryptoTraders,MissDoitBIG,8
LiveCryptoTraders,chess24es,6
LiveCryptoTraders,dtn_mukai,11
LiveCryptoTraders,Dakillzor,8
LiveCryptoTraders,chess24fr,6
LiveCryptoTraders,laribasgal,7
LiveCryptoTraders,dua3362,9
LiveCryptoTraders,Arvius,5
LiveCryptoTraders,SaltyTeemo,11
LiveCryptoTraders,Cedduzzo,11
LiveCryptoTraders,killercam1020,13
LiveCryptoTraders,DougisRaw,4
LiveCryptoTraders,Athena,12
LiveCryptoTraders,Lapi,7
LiveCryptoTraders,Xaryu,4
LiveCryptoTraders,TaeRss,7
LiveCryptoTraders,Alliance_Hakis,12
LiveCryptoTraders,zunksoyyo,4
LiveCryptoTraders,TheAdapting,8
LiveCryptoTraders,Halifax,5
LiveCryptoTraders,10000DAYS,11
LiveCryptoTraders,Mr__Gibbins,9
LiveCryptoTraders,SgtGrafoyni,11
LiveCryptoTraders,Pewy,8
LiveCryptoTraders,Esportal,5
LiveCryptoTraders,RealKraftyy,6
LiveCryptoTraders,Tourva,8
LiveCryptoTraders,Cringer,9
LiveCryptoTraders,giganterichard,9
LiveCryptoTraders,theLGX,4
LiveCryptoTraders,BibixHD,10
LiveCryptoTraders,Mews,6
LiveCryptoTraders,OnlyMXC,11
LiveCryptoTraders,ubeka_,7
LiveCryptoTraders,DQA_TFT,5
LiveCryptoTraders,D3stri,8
LiveCryptoTraders,KSWINNIIE,12
LiveCryptoTraders,Falcodrin,10
LiveCryptoTraders,pijack11,9
LiveCryptoTraders,ThomeFN,13
LiveCryptoTraders,allkeyshop_tv,12
LiveCryptoTraders,VELLOSO,11
LiveCryptoTraders,weathernewslive,10
LiveCryptoTraders,c9judite,11
LiveCryptoTraders,yeTz,4
LiveCryptoTraders,iGeStarK,7
LiveCryptoTraders,war10ck3d,7
LiveCryptoTraders,OgamingLoL,5
LiveCryptoTraders,SaltyBet,11
LiveCryptoTraders,BTSBrasilTV,11
LiveCryptoTraders,TheDarkness,5
LiveCryptoTraders,moogrr1211,10
LiveCryptoTraders,Yoshi93,11
LiveCryptoTraders,RiffTrax,12
LiveCryptoTraders,BerriTV,5
LiveCryptoTraders,dandogg9,11
LiveCryptoTraders,katoo,10
LiveCryptoTraders,muse_tw,12
LiveCryptoTraders,ArcadeBulls,11
LiveCryptoTraders,ESAMarathon,11
LiveCryptoTraders,StreamerHouse,13
LiveCryptoTraders,kragiee,11
LiveCryptoTraders,TurunPug,9
LiveCryptoTraders,aesmatv,11
LiveCryptoTraders,GTimeTV,7
LiveCryptoTraders,kangqui,8
LiveCryptoTraders,Insomniac,12
WagamamaTV,BeyondTheSummit,23
WagamamaTV,SaltyTeemo,18
WagamamaTV,killercam1020,18
WagamamaTV,allkeyshop_tv,14
WagamamaTV,BananaSlamJamma,25
WagamamaTV,dandogg9,15
WagamamaTV,kragiee,18
WagamamaTV,Insomniac,16
Alliance_Hakis,qlnek,9
Alliance_Hakis,MST3K,12
Alliance_Hakis,Igromania,11
Alliance_Hakis,MissDoitBIG,10
Alliance_Hakis,chess24es,8
Alliance_Hakis,dtn_mukai,15
Alliance_Hakis,chess24fr,10
Alliance_Hakis,laribasgal,11
Alliance_Hakis,SaltyTeemo,12
Alliance_Hakis,Cedduzzo,13
Alliance_Hakis,killercam1020,17
Alliance_Hakis,DougisRaw,8
Alliance_Hakis,Athena,17
Alliance_Hakis,Xaryu,7
Alliance_Hakis,TaeRss,10
Alliance_Hakis,TheAdapting,11
Alliance_Hakis,Halifax,10
Alliance_Hakis,10000DAYS,13
Alliance_Hakis,Mr__Gibbins,12
Alliance_Hakis,Pewy,9
Alliance_Hakis,Tourva,13
Alliance_Hakis,giganterichard,11
Alliance_Hakis,OnlyMXC,13
Alliance_Hakis,DQA_TFT,9
Alliance_Hakis,SZ_Taisheen,22
Alliance_Hakis,KSWINNIIE,16
Alliance_Hakis,ThomeFN,15
Alliance_Hakis,allkeyshop_tv,14
Alliance_Hakis,VELLOSO,9
Alliance_Hakis,weathernewslive,13
Alliance_Hakis,c9judite,16
Alliance_Hakis,iGeStarK,11
Alliance_Hakis,war10ck3d,9
Alliance_Hakis,SaltyBet,13
Alliance_Hakis,Arab,13
Alliance_Hakis,Yoshi93,15
Alliance_Hakis,RiffTrax,12
Alliance_Hakis,dandogg9,14
Alliance_Hakis,katoo,15
Alliance_Hakis,muse_tw,13
Alliance_Hakis,ArcadeBulls,14
Alliance_Hakis,ESAMarathon,12
Alliance_Hakis,StreamerHouse,12
Alliance_Hakis,kragiee,16
Alliance_Hakis,TurunPug,12
Alliance_Hakis,aesmatv,14
Alliance_Hakis,kangqui,13
Alliance_Hakis,Insomniac,14
Wrugb,Igromania,12
Wrugb,giganterichard,11
Wrugb,allkeyshop_tv,12
EJ_SA,chess24fr,8
EJ_SA,TheAdapting,7
EJ_SA,weathernewslive,7
EJ_SA,dandogg9,8
EJ_SA,Insomniac,8
LaeppaStream,LaeppaStream,0
Dada,Dada,0
kennybeats,kennybeats,0
he0901,Igromania,9
he0901,chess24es,9
he0901,chess24fr,9
he0901,laribasgal,10
he0901,SaltyTeemo,12
he0901,Cedduzzo,10
he0901,Lapi,12
he0901,Esportal,7
he0901,Tourva,9
he0901,giganterichard,10
he0901,theLGX,9
he0901,OnlyMXC,10
he0901,allkeyshop_tv,13
he0901,weathernewslive,10
he0901,war10ck3d,9
he0901,RiffTrax,13
he0901,dandogg9,8
he0901,muse_tw,14
he0901,aesmatv,8
he0901,kangqui,11
10000DAYS,SolaryFortnite,17
10000DAYS,BeyondTheSummit,18
10000DAYS,Faah,17
10000DAYS,esl_csgo_pl,12
10000DAYS,MST3K,14
10000DAYS,Igromania,15
10000DAYS,chess24es,12
10000DAYS,chess24fr,9
10000DAYS,laribasgal,11
10000DAYS,dua3362,15
10000DAYS,SaltyTeemo,15
10000DAYS,Cedduzzo,20
10000DAYS,killercam1020,16
10000DAYS,Athena,18
10000DAYS,Lapi,12
10000DAYS,TaeRss,11
10000DAYS,TheAdapting,9
10000DAYS,Mr__Gibbins,15
10000DAYS,Pewy,10
10000DAYS,Esportal,10
10000DAYS,Tourva,11
10000DAYS,Cringer,13
10000DAYS,giganterichard,15
10000DAYS,Mews,11
10000DAYS,OnlyMXC,17
10000DAYS,ubeka_,12
10000DAYS,KSWINNIIE,16
10000DAYS,Falcodrin,15
10000DAYS,ThomeFN,16
10000DAYS,allkeyshop_tv,18
10000DAYS,VELLOSO,10
10000DAYS,weathernewslive,15
10000DAYS,c9judite,17
10000DAYS,war10ck3d,13
10000DAYS,SaltyBet,15
10000DAYS,BTSBrasilTV,18
10000DAYS,moogrr1211,17
10000DAYS,Yoshi93,16
10000DAYS,RiffTrax,19
10000DAYS,dandogg9,14
10000DAYS,katoo,14
10000DAYS,muse_tw,16
10000DAYS,ArcadeBulls,16
10000DAYS,ESAMarathon,13
10000DAYS,StreamerHouse,16
10000DAYS,kragiee,16
10000DAYS,ZEON,18
10000DAYS,aesmatv,17
10000DAYS,kangqui,12
10000DAYS,Insomniac,16
Mr__Gibbins,SolaryFortnite,16
Mr__Gibbins,BeyondTheSummit,15
Mr__Gibbins,Faah,16
Mr__Gibbins,qlnek,7
Mr__Gibbins,MST3K,11
Mr__Gibbins,Igromania,17
Mr__Gibbins,BlackFIreIce,20
Mr__Gibbins,MissDoitBIG,8
Mr__Gibbins,Flambass,74
Mr__Gibbins,chess24es,11
Mr__Gibbins,JoshOG,16
Mr__Gibbins,chess24fr,10
Mr__Gibbins,laribasgal,10
Mr__Gibbins,dua3362,14
Mr__Gibbins,SaltyTeemo,15
Mr__Gibbins,Cedduzzo,15
Mr__Gibbins,killercam1020,12
Mr__Gibbins,DougisRaw,16
Mr__Gibbins,Athena,14
Mr__Gibbins,Lapi,13
Mr__Gibbins,TheAdapting,9
Mr__Gibbins,Pewy,10
Mr__Gibbins,Esportal,10
Mr__Gibbins,Tourva,10
Mr__Gibbins,Cringer,14
Mr__Gibbins,giganterichard,13
Mr__Gibbins,Mews,21
Mr__Gibbins,OnlyMXC,14
Mr__Gibbins,KSPKSP,26
Mr__Gibbins,D3stri,20
Mr__Gibbins,vivi0z1,15
Mr__Gibbins,KSWINNIIE,15
Mr__Gibbins,Falcodrin,13
Mr__Gibbins,allkeyshop_tv,14
Mr__Gibbins,VELLOSO,11
Mr__Gibbins,weathernewslive,11
Mr__Gibbins,war10ck3d,12
Mr__Gibbins,moogrr1211,15
Mr__Gibbins,RiffTrax,22
Mr__Gibbins,lovelyyeon,24
Mr__Gibbins,dandogg9,13
Mr__Gibbins,katoo,14
Mr__Gibbins,muse_tw,14
Mr__Gibbins,ArcadeBulls,14
Mr__Gibbins,StreamerHouse,14
Mr__Gibbins,Spraggy,17
Mr__Gibbins,kumikomii,23
Mr__Gibbins,kragiee,15
Mr__Gibbins,aesmatv,14
Mr__Gibbins,kangqui,13
Mr__Gibbins,Insomniac,12
Drjayfisto,chess24fr,13
Drjayfisto,laribasgal,16
Drjayfisto,TheAdapting,11
Drjayfisto,allkeyshop_tv,11
Drjayfisto,weathernewslive,11
Drjayfisto,dandogg9,13
Drjayfisto,Naowh,49
Drjayfisto,kragiee,16
Drjayfisto,Insomniac,13
Pewy,Faah,9
Pewy,qlnek,6
Pewy,MST3K,11
Pewy,Igromania,12
Pewy,MissDoitBIG,7
Pewy,Sr_ThuliuM,5
Pewy,chess24es,5
Pewy,chess24fr,6
Pewy,laribasgal,9
Pewy,Arvius,6
Pewy,Fitzyhere,8
Pewy,SaltyTeemo,8
Pewy,Cedduzzo,9
Pewy,killercam1020,10
Pewy,DougisRaw,4
Pewy,Athena,9
Pewy,Xaryu,6
Pewy,TaeRss,7
Pewy,TheAdapting,7
Pewy,SgtGrafoyni,12
Pewy,Esportal,5
Pewy,Tourva,7
Pewy,Cringer,8
Pewy,giganterichard,8
Pewy,Mews,4
Pewy,OnlyMXC,8
Pewy,DQA_TFT,5
Pewy,Maty,13
Pewy,KSWINNIIE,8
Pewy,Falcodrin,9
Pewy,ThomeFN,11
Pewy,allkeyshop_tv,10
Pewy,VELLOSO,7
Pewy,weathernewslive,10
Pewy,c9judite,11
Pewy,yeTz,3
Pewy,iGeStarK,9
Pewy,war10ck3d,7
Pewy,OgamingLoL,4
Pewy,SaltyBet,10
Pewy,TheDarkness,3
Pewy,RiffTrax,8
Pewy,BerriTV,6
Pewy,dandogg9,10
Pewy,katoo,8
Pewy,muse_tw,11
Pewy,ArcadeBulls,12
Pewy,ESAMarathon,14
Pewy,StreamerHouse,9
Pewy,kragiee,12
Pewy,TurunPug,9
Pewy,aesmatv,8
Pewy,kangqui,9
Pewy,Insomniac,11
Esportal,MST3K,8
Esportal,DolphinChemist,9
Esportal,Igromania,10
Esportal,klauslol1,9
Esportal,MissDoitBIG,3
Esportal,Sr_ThuliuM,6
Esportal,chess24es,7
Esportal,JoshOG,7
Esportal,Dakillzor,9
Esportal,chess24fr,5
Esportal,laribasgal,7
Esportal,Arvius,5
Esportal,Fitzyhere,8
Esportal,SaltyTeemo,8
Esportal,Cedduzzo,10
Esportal,killercam1020,8
Esportal,Athena,10
Esportal,fuji720x,9
Esportal,Lapi,12
Esportal,TaeRss,7
Esportal,ANTILIPSI,10
Esportal,zunksoyyo,8
Esportal,TheAdapting,5
Esportal,RealKraftyy,9
Esportal,Tourva,7
Esportal,giganterichard,7
Esportal,theLGX,6
Esportal,BibixHD,9
Esportal,Mews,10
Esportal,OnlyMXC,8
Esportal,ubeka_,9
Esportal,DQA_TFT,6
Esportal,KSWINNIIE,11
Esportal,Falcodrin,9
Esportal,ThomeFN,8
Esportal,allkeyshop_tv,10
Esportal,VELLOSO,7
Esportal,weathernewslive,8
Esportal,iGeStarK,8
Esportal,war10ck3d,6
Esportal,OgamingLoL,4
Esportal,SaltyBet,9
Esportal,TheDarkness,2
Esportal,moogrr1211,11
Esportal,RiffTrax,12
Esportal,Zrool,9
Esportal,dandogg9,8
Esportal,katoo,6
Esportal,muse_tw,10
Esportal,StreamerHouse,9
Esportal,BeatportOfficial,8
Esportal,kragiee,8
Esportal,TurunPug,8
Esportal,aesmatv,8
Esportal,GTimeTV,8
Esportal,kangqui,7
Esportal,Insomniac,9
MathoX,MathoX,0
HappyThoughts,pokelawls,136
HappyThoughts,Igromania,10
HappyThoughts,chess24es,9
HappyThoughts,giganterichard,10
HappyThoughts,OnlyMXC,10
HappyThoughts,allkeyshop_tv,10
HappyThoughts,NymN,102
HappyThoughts,war10ck3d,9
HappyThoughts,Dyrus,60
HappyThoughts,veibae,148
HappyThoughts,aesmatv,11
HappyThoughts,forsen,147
J0J0C69,ANTILIPSI,23
giganterichard,blxckoutz,20
giganterichard,SolaryFortnite,14
giganterichard,BeyondTheSummit,14
giganterichard,Faah,17
giganterichard,qlnek,9
giganterichard,MST3K,11
giganterichard,Igromania,13
giganterichard,nahzinhaa,10
giganterichard,klauslol1,11
giganterichard,MissDoitBIG,7
giganterichard,Buozzi,13
giganterichard,chess24es,9
giganterichard,Dakillzor,10
giganterichard,chess24fr,7
giganterichard,laribasgal,12
giganterichard,dua3362,13
giganterichard,Arvius,6
giganterichard,SaltyTeemo,13
giganterichard,Cedduzzo,14
giganterichard,killercam1020,13
giganterichard,DougisRaw,6
giganterichard,Athena,14
giganterichard,Lapi,9
giganterichard,Xaryu,5
giganterichard,del1ght,14
giganterichard,TaeRss,9
giganterichard,ANTILIPSI,10
giganterichard,zunksoyyo,7
giganterichard,TheAdapting,8
giganterichard,Tourva,10
giganterichard,Cringer,14
giganterichard,theLGX,7
giganterichard,Mews,9
giganterichard,OnlyMXC,16
giganterichard,ubeka_,8
giganterichard,KSWINNIIE,12
giganterichard,Falcodrin,14
giganterichard,pijack11,13
giganterichard,mch_AGG,15
giganterichard,ThomeFN,14
giganterichard,allkeyshop_tv,14
giganterichard,VELLOSO,11
giganterichard,weathernewslive,10
giganterichard,c9judite,13
giganterichard,yeTz,7
giganterichard,iGeStarK,9
giganterichard,war10ck3d,11
giganterichard,OgamingLoL,4
giganterichard,SaltyBet,11
giganterichard,BTSBrasilTV,14
giganterichard,TheDarkness,5
giganterichard,moogrr1211,12
giganterichard,Yoshi93,13
giganterichard,RiffTrax,15
giganterichard,dandogg9,11
giganterichard,TES_csgo,10
giganterichard,katoo,11
giganterichard,muse_tw,11
giganterichard,ArcadeBulls,11
giganterichard,mistafaker,8
giganterichard,ESAMarathon,12
giganterichard,StreamerHouse,15
giganterichard,kragiee,13
giganterichard,TurunPug,9
giganterichard,aesmatv,12
giganterichard,GTimeTV,10
giganterichard,kangqui,10
giganterichard,Insomniac,12
BibixHD,Igromania,11
BibixHD,MissDoitBIG,9
BibixHD,chess24es,10
BibixHD,SaltyTeemo,14
BibixHD,Cedduzzo,12
BibixHD,killercam1020,12
BibixHD,Lapi,14
BibixHD,ANTILIPSI,16
BibixHD,zunksoyyo,11
BibixHD,TheAdapting,11
BibixHD,dahmien7,22
BibixHD,theLGX,11
BibixHD,OnlyMXC,13
BibixHD,Falcodrin,13
BibixHD,allkeyshop_tv,14
BibixHD,VELLOSO,10
BibixHD,weathernewslive,10
BibixHD,iGeStarK,14
BibixHD,OgamingLoL,10
BibixHD,Arab,16
BibixHD,RiffTrax,17
BibixHD,dandogg9,11
BibixHD,StreamerHouse,15
BibixHD,aesmatv,12
BibixHD,Insomniac,11
OnlyMXC,blxckoutz,20
OnlyMXC,SolaryFortnite,18
OnlyMXC,BeyondTheSummit,18
OnlyMXC,Faah,17
OnlyMXC,qlnek,8
OnlyMXC,Minos,15
OnlyMXC,esl_csgo_pl,10
OnlyMXC,MST3K,18
OnlyMXC,Spikevegeta,13
OnlyMXC,Igromania,14
OnlyMXC,Daskelelele,11
OnlyMXC,klauslol1,10
OnlyMXC,MissDoitBIG,9
OnlyMXC,chess24es,11
OnlyMXC,Dakillzor,12
OnlyMXC,chess24fr,9
OnlyMXC,laribasgal,12
OnlyMXC,dua3362,14
OnlyMXC,LumeiFei,8
OnlyMXC,ShoXx__,16
OnlyMXC,GustafGabel,16
OnlyMXC,SaltyTeemo,16
OnlyMXC,Cedduzzo,17
OnlyMXC,killercam1020,16
OnlyMXC,Athena,19
OnlyMXC,Lapi,11
OnlyMXC,Xaryu,5
